Date,Time,CE_21500,CE_21600,CE_22000,CE_22200,CE_22250,CE_22300,CE_22350,CE_22400,CE_22450,CE_22500,CE_22550,CE_22600,CE_22650,CE_22700,CE_22750,CE_22800,CE_22850,CE_22900,CE_22950,CE_23000,CE_23050,CE_23100,CE_23150,CE_23200,CE_23250,CE_23300,CE_23350,CE_23400,CE_23450,CE_23500,CE_23550,CE_23600,CE_23650,CE_23700,CE_23750,CE_23800,CE_23850,CE_23900,CE_23950,CE_24000,CE_24050,CE_24100,CE_24150,CE_24200,CE_24250,CE_24300,CE_24350,CE_24400,CE_24450,CE_24500,CE_24550,CE_24600,CE_24650,CE_24700,CE_24750,CE_24800,CE_24850,CE_24900,CE_24950,CE_25000,CE_25050,CE_25100,CE_25200,CE_25300,CE_25350,CE_25400,CE_25450,CE_25500,CE_25550,CE_25600,CE_25650,CE_25700,CE_25750,CE_25800,CE_25850,CE_25900,CE_25950,CE_26000,CE_26050,PE_21400,PE_21500,PE_21600,PE_21700,PE_21800,PE_21900,PE_22000,PE_22100,PE_22150,PE_22200,PE_22250,PE_22300,PE_22350,PE_22400,PE_22450,PE_22500,PE_22550,PE_22600,PE_22650,PE_22700,PE_22750,PE_22800,PE_22850,PE_22900,PE_22950,PE_23000,PE_23050,PE_23100,PE_23150,PE_23200,PE_23250,PE_23300,PE_23350,PE_23400,PE_23450,PE_23500,PE_23550,PE_23600,PE_23650,PE_23700,PE_23750,PE_23800,PE_23850,PE_23900,PE_23950,PE_24000,PE_24050,PE_24100,PE_24150,PE_24200,PE_24250,PE_24300,PE_24350,PE_24400,PE_24450,PE_24500,PE_24550,PE_24600,PE_24700,PE_24750,PE_24800,PE_24850,PE_24900,PE_24950,PE_25000,PE_25050,PE_25100,PE_25150,PE_25200,PE_25250,PE_25300,PE_25350,PE_25400,PE_25450,PE_25500,PE_25550,PE_25600,PE_25650,PE_25700,PE_25750,PE_25800,PE_25850,PE_25900,PE_25950,PE_26000,PE_26050
2025-01-07,12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.25,,,,,,1125.2,,,,980.0,,914.4,,775.8,739.45,709.0,,648.65,,,,535.0,,477.25,,,,383.6,361.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75,,,,129.0,,,157.8,,176.9,,198.3,,224.45,,,,,,,,343.05,,381.85,400.75,,,,,514.0,,,,614.7,653.0
2025-01-07,12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.4,,,843.7,777.0,,,,652.95,623.8,,,537.35,,,,,,387.0,365.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,,98.65,,112.75,,128.5,,140.05,,,177.0,,,,223.0,,,,275.55,,308.0,,,,379.25,395.4,,,,,508.95,,,,610.0,
2025-01-07,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.05,,915.2,,777.9,742.9,,,653.05,,,,,511.2,482.05,,,,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,,,,,,129.55,,143.5,160.0,,,,,,226.55,,,,280.3,,,,345.95,,380.9,,425.0,,,,513.0,,,,611.0,
2025-01-07,12:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.55,,652.0,,597.0,,540.0,,485.05,,,,387.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95,,112.75,,128.6,,,157.0,,,,,,225.35,,,,,,,,344.25,,380.0,,418.7,,,,,,,,610.0,
2025-01-07,12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.65,,,,,,,,,,993.0,,,,,,714.3,,655.7,624.95,598.5,,540.0,,484.0,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,224.05,,,,,,308.0,,,359.0,380.45,,416.75,,,,508.3,,,,610.65,
2025-01-07,12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.55,,,,,,712.85,,651.45,,595.0,,,,480.0,,434.7,,386.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.35,,112.75,126.45,130.0,,,158.85,,179.4,,,,224.5,,,,280.0,,309.6,,346.95,,383.5,,422.6,,,,512.0,,,,611.55,
2025-01-07,12:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,,,,,,986.35,,,,,,713.9,,652.9,,,,,,479.95,,,410.55,388.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,,,,,,128.75,,,157.9,,176.95,,,,223.9,,248.15,,,,308.6,,,,379.5,,422.6,,,,,,,,611.55,
2025-01-07,12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0,,,841.75,,,,,649.0,,,,535.95,,478.05,,,,382.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,,,,112.75,,128.9,,,,,177.05,,,,224.15,,249.5,,279.95,,309.5,,,,382.1,,,,,,513.55,,,,614.55,
2025-01-07,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.5,617.85,593.3,,,,479.35,,,,384.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,,,,129.5,,,,,179.5,,,,224.85,,,,,,,,,,383.6,,,,,,512.0,,,,614.3,
2025-01-07,13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.95,,908.1,,770.4,,710.75,,647.55,613.65,,,,,,,,408.6,382.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,,114.65,,130.95,,143.5,161.25,,,,,,226.0,,,,,,312.8,332.85,346.8,,384.9,,,,,,514.0,,,,,
2025-01-07,13:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.35,,909.45,,772.05,741.5,,,645.5,614.0,588.55,,,,479.35,,428.2,,381.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.15,,,,,,130.8,,143.8,,170.1,179.8,190.1,200.7,,226.7,,250.2,,,,310.8,,344.9,365.95,385.2,,424.75,,,,513.95,,,,614.7,
2025-01-07,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.0,,1285.0,,,,,,1064.45,,,,,,,,,,646.0,618.2,,,532.65,,480.95,,,,384.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75,,,,114.8,,130.05,133.35,,,,178.65,,199.1,,226.7,,,,280.3,,310.4,,344.4,,381.65,,421.05,,468.45,,,,,,613.95,
2025-01-07,13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0,,,,,,,,,,979.75,,,835.65,,,,,643.25,614.45,588.0,,535.0,,,,430.9,,382.55,356.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.45,,,,114.3,,130.9,,,159.7,,180.0,,,,226.55,,252.65,,,,313.55,,,,382.45,406.0,423.55,,469.15,,,,,,619.1,
2025-01-07,13:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0,,,,,,,,,,981.9,,,,,,,,645.35,,587.45,,531.5,,475.7,,,,383.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.65,,101.8,,,,130.0,,,159.05,,178.65,,,,225.55,,250.75,,,,312.05,,,,383.85,,422.25,,469.7,,514.9,,,,615.95,
2025-01-07,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.95,,,840.0,,,708.8,,644.35,,,,,,479.55,,,,384.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,,,,,,130.4,137.85,,,,180.85,,,,227.0,,,,,,,,,363.8,384.15,,,,,,,,,,614.85,
2025-01-07,13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.95,,648.95,614.35,588.05,,532.15,507.9,,,,,384.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,,,,,,131.0,,,,,181.1,,,,226.7,,250.4,,281.05,,311.95,332.9,,,383.05,,424.0,,469.7,,,,,,616.8,
2025-01-07,13:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.55,,,,,,,,,,986.0,,,,,,710.2,,650.0,620.8,,,534.4,503.55,,,,,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,,101.0,,,,130.8,,,158.55,,178.3,,198.95,,225.0,,249.45,,,,311.6,325.65,,,380.65,404.75,,,,,,,,,611.0,
2025-01-07,13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,,,,,,,,,,979.35,,909.95,,,,,,647.0,617.0,,,533.35,,,,,,382.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25,,101.7,,,,130.85,,143.65,159.0,,179.25,,,,227.45,,251.7,,,,,,,,383.5,,,,,,,,,,616.2,
2025-01-07,13:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.85,,774.0,752.95,,,647.75,616.75,588.05,,532.0,,,,,,381.3,358.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,101.6,,113.0,,130.1,,,159.6,,179.25,,,,227.45,,251.65,,,,312.3,,,,383.25,,424.0,458.4,468.0,497.0,,,,,615.85,
2025-01-07,13:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.5,,,833.8,762.75,733.65,,,639.5,,586.0,,526.0,501.35,,,424.05,,380.0,357.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8,,102.55,,,,131.25,,143.65,160.55,,179.4,,,,227.95,,251.7,,282.2,,313.6,,,,384.1,,426.0,,,491.5,,,,,618.85,
2025-01-07,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,645.0,616.75,,566.0,532.0,,476.5,,428.0,407.4,381.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.85,,,,,,129.75,,,159.0,,178.0,,,,226.0,,249.1,,278.45,,309.0,,343.65,361.65,380.15,,420.0,,464.15,,510.0,,,,611.2,
2025-01-07,14:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.3,,,,,,,,,,990.0,,,,,,,,654.25,623.85,595.75,567.25,538.55,,481.1,,,,385.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,,,,,,128.95,,140.2,157.9,,175.7,,,,223.0,,,,275.1,,306.9,,,,377.0,395.35,420.95,435.7,461.7,,506.0,,,,611.05,
2025-01-07,14:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,,,,993.65,,,,,,,,653.05,623.8,599.5,,539.95,,,,,,386.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,,101.0,,113.75,,130.95,,141.95,158.55,168.85,175.0,187.8,,,225.0,,249.1,,278.5,,305.0,,,,380.0,,419.05,,460.0,,507.5,,,,608.8,
2025-01-07,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.05,,,,,,1142.0,,,,995.55,,914.0,,776.2,,713.05,,653.6,624.4,593.5,571.25,543.85,,484.7,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,98.0,,111.2,,127.45,,139.7,156.45,165.65,173.5,,195.55,,220.3,,245.2,,,286.65,,,339.5,,373.9,396.9,,,458.95,,505.9,,,,603.0,
2025-01-07,14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.2,,,,,,,,1068.5,,989.65,,,,,752.0,,,653.0,621.0,,561.85,,,481.55,,,,385.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8,,96.35,,110.05,,126.35,,138.75,155.5,,173.8,,196.05,,221.85,,246.4,,276.5,,306.0,,,,374.55,,,,,,505.5,,,,606.05,
2025-01-07,14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.55,,,,,,,,,,,,,844.5,,,,,652.75,620.95,,561.05,,507.25,482.3,,,,387.9,361.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8,,97.2,,,,127.35,,,157.4,,175.45,,,212.75,222.15,,247.45,,277.85,,308.95,,343.0,,377.2,397.0,,,,,508.65,,,,607.85,
2025-01-07,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0,,,,,,,,,,,,,,776.85,,,,652.0,,,,,,482.0,,,,384.2,363.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.75,,98.15,,,,128.25,,,158.25,,175.05,,197.45,209.9,,,246.75,,276.6,,309.5,,342.05,361.55,379.95,,420.0,,,,,,,,610.6,
2025-01-07,14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.85,,,,,,,,,,979.0,,,,,,,,648.55,,591.0,,,,475.85,,425.05,,382.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.05,,99.05,,,,128.75,,,158.2,167.65,177.8,,198.1,210.85,224.05,,249.6,,279.7,,,,343.7,364.75,380.6,399.4,420.5,,,,513.75,,,,614.0,
2025-01-07,14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0,,,,,,,,,,980.05,,906.85,,,,,,643.6,,585.4,,531.1,500.0,474.95,,,,380.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.35,,97.8,,,,127.75,,,158.0,,176.75,,196.7,,222.7,234.0,249.65,,,,,,,,380.25,,422.0,,,484.5,509.95,,,,613.0,
2025-01-07,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.05,,,,,,,,,,,,,836.0,,,,670.0,643.75,613.3,,,531.0,,,,,,379.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.15,,111.65,,127.9,,140.65,158.15,,176.05,,196.7,,222.85,,249.45,,,,,,,,381.4,401.95,,,,,,,,,612.85,628.2
2025-01-07,14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.65,839.0,,,,,646.05,,587.95,559.3,531.85,,477.0,,,,380.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.85,,97.75,,112.05,,127.95,,140.65,157.35,,176.25,,,210.9,223.45,235.8,248.8,260.95,277.0,,309.65,,344.0,361.0,380.85,400.85,423.0,,,486.0,510.95,,,,612.0,
2025-01-07,14:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.45,,,,,,,,,,985.95,,,848.0,775.0,733.8,,,650.0,620.5,592.5,,,,482.0,457.45,432.3,406.8,382.8,361.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,98.1,,,,127.55,,,158.25,,175.7,,,,223.9,,247.4,,278.6,,,,,,380.0,,418.4,442.7,,,,,,,611.0,
2025-01-07,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.0,,,,,,,,,,986.05,,912.4,,,,,,652.4,,593.4,562.3,536.05,,,,,,386.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,95.0,98.45,,,,128.15,,141.5,157.2,,176.45,,197.95,,224.45,236.8,248.35,,278.65,,310.0,,,,380.0,,419.05,,,,,,,,612.0,
2025-01-07,15:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.65,,,,,,,,,,,,,838.0,770.0,,,,649.6,619.85,594.0,563.05,,,480.35,,,,385.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15,,98.75,,111.55,,128.1,,,157.75,,176.45,,,,223.65,,248.0,,,,,,,359.85,380.0,398.6,419.35,,,483.3,510.05,,,,611.85,
2025-01-07,15:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.25,,,840.5,770.7,,713.0,,647.7,,592.0,560.4,,,481.3,,429.1,,385.3,362.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95,,98.4,,112.0,,127.6,,140.05,157.4,,175.65,,198.8,210.55,223.15,,,,276.55,,309.2,,,,378.8,398.35,419.1,,,,511.25,,,,609.1,
2025-01-07,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.4,,,,,,,,984.05,,,,,,,,646.2,606.3,588.9,,533.9,501.9,479.65,,428.0,407.6,382.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1,,98.85,,111.55,,127.95,,,158.2,,176.2,,197.7,,223.6,235.0,246.5,266.15,,,308.8,320.65,,360.0,380.7,397.0,421.5,,,481.0,,,,,612.0,
2025-01-07,15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0,,,842.9,773.2,739.9,711.7,,649.5,619.9,591.6,559.45,534.4,507.6,479.7,,428.05,,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.95,,98.75,,112.2,,128.55,,140.9,157.85,167.0,175.55,,198.2,,222.4,,246.5,,276.7,,308.55,,340.4,358.85,379.0,396.75,418.35,,464.0,,507.4,,552.0,,609.5,
2025-01-07,15:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.0,,,,1190.6,,,,,1041.1,983.95,,,,,,,,647.7,,589.9,556.6,535.45,501.45,477.25,,,,382.5,357.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,,98.7,,111.2,,127.05,,140.5,156.0,,175.5,,197.7,210.0,222.55,,246.8,,276.35,,307.2,,342.8,,377.25,,418.75,,460.1,,508.0,,558.6,,610.0,
2025-01-07,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
