Date,Time,Type,Strike,Open_5m
2025-01-01,09:20,PE,23300,285.75
2025-01-01,09:20,PE,23400,318.55
2025-01-01,09:20,PE,23450,345.6
2025-01-01,09:20,PE,23500,355.0
2025-01-01,09:20,PE,23550,378.9
2025-01-01,09:20,PE,23600,394.15
2025-01-01,09:20,PE,23650,416.55
2025-01-01,09:20,PE,23700,439.95
2025-01-01,09:20,PE,23750,456.8
2025-01-01,09:20,PE,23800,464.8
2025-01-01,09:20,PE,23850,496.7
2025-01-01,09:20,PE,23900,526.75
2025-01-01,09:20,PE,23950,545.6
2025-01-01,09:20,PE,24000,555.0
2025-01-01,09:20,PE,24050,594.35
2025-01-01,09:20,PE,24100,619.8
2025-01-01,09:20,PE,24200,659.0
2025-01-01,09:20,PE,24300,716.95
2025-01-01,09:20,PE,24350,757.7
2025-01-01,09:20,PE,24500,845.0
2025-01-01,09:25,CE,23000,1106.0
2025-01-01,09:25,CE,23500,766.3
2025-01-01,09:25,CE,23600,705.5
2025-01-01,09:25,CE,23700,647.9
2025-01-01,09:25,CE,23800,591.0
2025-01-01,09:25,CE,23900,533.35
2025-01-01,09:25,CE,23950,512.55
2025-01-01,09:25,CE,24000,481.7
2025-01-01,09:25,CE,24200,389.35
2025-01-01,09:25,CE,24300,346.15
2025-01-01,09:25,CE,24400,313.65
2025-01-01,09:25,CE,24500,273.05
2025-01-01,09:25,CE,24600,240.0
2025-01-01,09:25,PE,22500,125.7
2025-01-01,09:25,PE,22700,151.25
2025-01-01,09:25,PE,22750,165.0
2025-01-01,09:25,PE,23000,220.4
2025-01-01,09:25,PE,23100,244.2
2025-01-01,09:25,PE,23200,268.95
2025-01-01,09:25,PE,23300,299.95
2025-01-01,09:25,PE,23400,327.7
2025-01-01,09:25,PE,23500,365.25
2025-01-01,09:25,PE,23550,379.05
2025-01-01,09:25,PE,23600,395.0
2025-01-01,09:25,PE,23650,416.0
2025-01-01,09:25,PE,23700,440.0
2025-01-01,09:25,PE,23800,480.0
2025-01-01,09:25,PE,23900,518.6
2025-01-01,09:25,PE,23950,552.15
2025-01-01,09:25,PE,24000,575.65
2025-01-01,09:25,PE,24100,623.05
2025-01-01,09:25,PE,24500,861.0
2025-01-01,09:30,CE,23000,1114.0
2025-01-01,09:30,CE,23200,956.95
2025-01-01,09:30,CE,23500,760.0
2025-01-01,09:30,CE,23600,710.2
2025-01-01,09:30,CE,23650,665.0
2025-01-01,09:30,CE,23700,638.0
2025-01-01,09:30,CE,23800,591.0
2025-01-01,09:30,CE,23900,526.15
2025-01-01,09:30,CE,24000,485.0
2025-01-01,09:30,CE,24050,454.3
2025-01-01,09:30,CE,24100,438.45
2025-01-01,09:30,CE,24300,343.1
2025-01-01,09:30,CE,24350,334.4
2025-01-01,09:30,CE,24500,277.85
2025-01-01,09:30,CE,24600,240.0
2025-01-01,09:30,PE,22500,125.15
2025-01-01,09:30,PE,22700,155.0
2025-01-01,09:30,PE,22800,174.0
2025-01-01,09:30,PE,22900,193.0
2025-01-01,09:30,PE,23000,218.9
2025-01-01,09:30,PE,23200,265.2
2025-01-01,09:30,PE,23300,300.0
2025-01-01,09:30,PE,23400,326.45
2025-01-01,09:30,PE,23450,346.0
2025-01-01,09:30,PE,23500,358.4
2025-01-01,09:30,PE,23600,401.5
2025-01-01,09:30,PE,23650,417.95
2025-01-01,09:30,PE,23700,440.0
2025-01-01,09:30,PE,23800,485.75
2025-01-01,09:30,PE,24000,568.0
2025-01-01,09:30,PE,24200,680.0
2025-01-01,09:30,PE,24500,870.0
2025-01-01,09:35,CE,23400,821.05
2025-01-01,09:35,CE,23500,758.0
2025-01-01,09:35,CE,23600,695.0
2025-01-01,09:35,CE,23700,638.0
2025-01-01,09:35,CE,23750,610.35
2025-01-01,09:35,CE,23800,578.5
2025-01-01,09:35,CE,23850,554.5
2025-01-01,09:35,CE,23900,526.15
2025-01-01,09:35,CE,24000,477.7
2025-01-01,09:35,CE,24100,430.4
2025-01-01,09:35,CE,24150,407.15
2025-01-01,09:35,CE,24200,387.7
2025-01-01,09:35,CE,24300,339.0
2025-01-01,09:35,CE,24350,323.05
2025-01-01,09:35,CE,24500,270.05
2025-01-01,09:35,CE,24600,237.8
2025-01-01,09:35,PE,22500,129.0
2025-01-01,09:35,PE,22700,159.1
2025-01-01,09:35,PE,22800,177.95
2025-01-01,09:35,PE,22900,200.4
2025-01-01,09:35,PE,23000,223.95
2025-01-01,09:35,PE,23200,275.7
2025-01-01,09:35,PE,23300,306.0
2025-01-01,09:35,PE,23400,338.5
2025-01-01,09:35,PE,23450,344.85
2025-01-01,09:35,PE,23500,372.15
2025-01-01,09:35,PE,23550,390.45
2025-01-01,09:35,PE,23600,409.15
2025-01-01,09:35,PE,23650,430.3
2025-01-01,09:35,PE,23700,448.95
2025-01-01,09:35,PE,23750,469.95
2025-01-01,09:35,PE,23800,492.05
2025-01-01,09:35,PE,23850,513.8
2025-01-01,09:35,PE,23900,536.75
2025-01-01,09:35,PE,23950,560.65
2025-01-01,09:35,PE,24000,580.0
2025-01-01,09:35,PE,24500,870.0
2025-01-01,09:35,PE,24600,930.0
2025-01-01,09:40,CE,23000,1114.0
2025-01-01,09:40,CE,23500,752.0
2025-01-01,09:40,CE,23600,698.55
2025-01-01,09:40,CE,23650,666.95
2025-01-01,09:40,CE,23700,645.0
2025-01-01,09:40,CE,23800,583.7
2025-01-01,09:40,CE,23900,529.0
2025-01-01,09:40,CE,24000,479.0
2025-01-01,09:40,CE,24050,450.0
2025-01-01,09:40,CE,24150,407.35
2025-01-01,09:40,CE,24200,389.55
2025-01-01,09:40,CE,24300,348.35
2025-01-01,09:40,CE,24400,311.1
2025-01-01,09:40,CE,24500,275.0
2025-01-01,09:40,CE,24600,243.0
2025-01-01,09:40,PE,22400,105.9
2025-01-01,09:40,PE,22500,127.15
2025-01-01,09:40,PE,22600,142.85
2025-01-01,09:40,PE,22700,158.95
2025-01-01,09:40,PE,22800,178.0
2025-01-01,09:40,PE,22900,200.4
2025-01-01,09:40,PE,23000,222.95
2025-01-01,09:40,PE,23200,274.3
2025-01-01,09:40,PE,23300,310.0
2025-01-01,09:40,PE,23400,331.85
2025-01-01,09:40,PE,23500,368.3
2025-01-01,09:40,PE,23600,410.5
2025-01-01,09:40,PE,23650,421.3
2025-01-01,09:40,PE,23700,451.8
2025-01-01,09:40,PE,23750,472.55
2025-01-01,09:40,PE,23800,500.0
2025-01-01,09:40,PE,23900,538.3
2025-01-01,09:40,PE,24000,582.85
2025-01-01,09:40,PE,24100,638.45
2025-01-01,09:40,PE,24200,683.0
2025-01-01,09:40,PE,24600,933.0
2025-01-01,09:45,CE,22500,1482.95
2025-01-01,09:45,CE,23000,1099.0
2025-01-01,09:45,CE,23500,751.75
2025-01-01,09:45,CE,23600,694.85
2025-01-01,09:45,CE,23700,632.6
2025-01-01,09:45,CE,23750,600.6
2025-01-01,09:45,CE,23800,576.85
2025-01-01,09:45,CE,23850,545.4
2025-01-01,09:45,CE,23900,519.45
2025-01-01,09:45,CE,23950,495.0
2025-01-01,09:45,CE,24000,475.0
2025-01-01,09:45,CE,24050,450.0
2025-01-01,09:45,CE,24150,401.65
2025-01-01,09:45,CE,24200,383.75
2025-01-01,09:45,CE,24250,359.6
2025-01-01,09:45,CE,24300,339.0
2025-01-01,09:45,CE,24400,303.0
2025-01-01,09:45,CE,24500,272.45
2025-01-01,09:45,CE,24600,238.15
2025-01-01,09:45,PE,22400,116.0
2025-01-01,09:45,PE,22500,132.4
2025-01-01,09:45,PE,22600,146.55
2025-01-01,09:45,PE,22700,163.55
2025-01-01,09:45,PE,22800,183.9
2025-01-01,09:45,PE,22900,203.75
2025-01-01,09:45,PE,23000,228.45
2025-01-01,09:45,PE,23100,252.3
2025-01-01,09:45,PE,23200,282.6
2025-01-01,09:45,PE,23300,310.4
2025-01-01,09:45,PE,23400,344.25
2025-01-01,09:45,PE,23450,362.0
2025-01-01,09:45,PE,23500,376.55
2025-01-01,09:45,PE,23600,415.35
2025-01-01,09:45,PE,23700,457.85
2025-01-01,09:45,PE,23800,500.0
2025-01-01,09:45,PE,23900,541.05
2025-01-01,09:45,PE,24000,592.75
2025-01-01,09:45,PE,24100,639.0
2025-01-01,09:45,PE,24200,704.25
2025-01-01,09:45,PE,24300,766.0
2025-01-01,09:45,PE,24500,885.0
2025-01-01,09:50,CE,22500,1477.5
2025-01-01,09:50,CE,23000,1084.0
2025-01-01,09:50,CE,23500,746.15
2025-01-01,09:50,CE,23550,725.5
2025-01-01,09:50,CE,23600,681.05
2025-01-01,09:50,CE,23700,625.8
2025-01-01,09:50,CE,23800,569.0
2025-01-01,09:50,CE,23900,517.75
2025-01-01,09:50,CE,24000,467.8
2025-01-01,09:50,CE,24100,423.0
2025-01-01,09:50,CE,24200,378.0
2025-01-01,09:50,CE,24300,337.0
2025-01-01,09:50,CE,24400,298.2
2025-01-01,09:50,CE,24500,268.5
2025-01-01,09:50,CE,24600,221.95
2025-01-01,09:50,PE,22400,117.1
2025-01-01,09:50,PE,22500,133.05
2025-01-01,09:50,PE,22600,146.55
2025-01-01,09:50,PE,22700,164.65
2025-01-01,09:50,PE,22800,181.0
2025-01-01,09:50,PE,22900,205.3
2025-01-01,09:50,PE,23000,231.55
2025-01-01,09:50,PE,23100,255.65
2025-01-01,09:50,PE,23200,283.65
2025-01-01,09:50,PE,23300,312.5
2025-01-01,09:50,PE,23400,344.55
2025-01-01,09:50,PE,23500,380.7
2025-01-01,09:50,PE,23600,421.0
2025-01-01,09:50,PE,23650,435.65
2025-01-01,09:50,PE,23800,502.95
2025-01-01,09:50,PE,24000,600.0
2025-01-01,09:50,PE,24500,888.0
2025-01-01,09:50,PE,24600,953.1
2025-01-01,09:55,CE,23000,1084.0
2025-01-01,09:55,CE,23450,782.1
2025-01-01,09:55,CE,23500,740.1
2025-01-01,09:55,CE,23700,630.0
2025-01-01,09:55,CE,23800,573.75
2025-01-01,09:55,CE,23900,521.0
2025-01-01,09:55,CE,24000,465.0
2025-01-01,09:55,CE,24100,421.0
2025-01-01,09:55,CE,24150,404.9
2025-01-01,09:55,CE,24200,375.95
2025-01-01,09:55,CE,24250,364.6
2025-01-01,09:55,CE,24300,338.15
2025-01-01,09:55,CE,24350,325.0
2025-01-01,09:55,CE,24400,304.5
2025-01-01,09:55,CE,24500,266.35
2025-01-01,09:55,CE,24600,232.7
2025-01-01,09:55,PE,22400,116.15
2025-01-01,09:55,PE,22500,133.7
2025-01-01,09:55,PE,22600,147.8
2025-01-01,09:55,PE,22700,163.3
2025-01-01,09:55,PE,22800,183.2
2025-01-01,09:55,PE,22900,198.75
2025-01-01,09:55,PE,23000,232.95
2025-01-01,09:55,PE,23100,251.3
2025-01-01,09:55,PE,23200,283.65
2025-01-01,09:55,PE,23300,314.5
2025-01-01,09:55,PE,23400,349.4
2025-01-01,09:55,PE,23500,384.85
2025-01-01,09:55,PE,23600,415.2
2025-01-01,09:55,PE,23650,440.0
2025-01-01,09:55,PE,23700,454.45
2025-01-01,09:55,PE,23750,476.2
2025-01-01,09:55,PE,23800,505.0
2025-01-01,09:55,PE,23900,538.95
2025-01-01,09:55,PE,24000,603.0
2025-01-01,09:55,PE,24200,704.25
2025-01-01,09:55,PE,24400,810.05
2025-01-01,09:55,PE,24500,888.0
2025-01-01,10:00,CE,23500,755.3
2025-01-01,10:00,CE,23600,698.0
2025-01-01,10:00,CE,23700,630.0
2025-01-01,10:00,CE,23750,599.75
2025-01-01,10:00,CE,23800,574.5
2025-01-01,10:00,CE,23850,545.2
2025-01-01,10:00,CE,23900,521.0
2025-01-01,10:00,CE,24000,472.0
2025-01-01,10:00,CE,24100,425.2
2025-01-01,10:00,CE,24200,375.95
2025-01-01,10:00,CE,24300,346.45
2025-01-01,10:00,CE,24350,319.3
2025-01-01,10:00,CE,24500,270.0
2025-01-01,10:00,CE,24600,239.25
2025-01-01,10:00,PE,22400,112.6
2025-01-01,10:00,PE,22500,129.0
2025-01-01,10:00,PE,22600,139.6
2025-01-01,10:00,PE,22700,160.75
2025-01-01,10:00,PE,22800,178.55
2025-01-01,10:00,PE,22900,201.0
2025-01-01,10:00,PE,23000,225.55
2025-01-01,10:00,PE,23100,245.25
2025-01-01,10:00,PE,23200,272.65
2025-01-01,10:00,PE,23300,306.0
2025-01-01,10:00,PE,23400,335.0
2025-01-01,10:00,PE,23500,374.25
2025-01-01,10:00,PE,23550,391.95
2025-01-01,10:00,PE,23600,409.45
2025-01-01,10:00,PE,23700,447.6
2025-01-01,10:00,PE,23800,496.95
2025-01-01,10:00,PE,24000,590.75
2025-01-01,10:00,PE,24100,639.0
2025-01-01,10:00,PE,24200,701.95
2025-01-01,10:00,PE,24400,809.75
2025-01-01,10:00,PE,24500,873.0
2025-01-01,10:05,CE,23500,746.35
2025-01-01,10:05,CE,23600,696.0
2025-01-01,10:05,CE,23700,636.9
2025-01-01,10:05,CE,23800,571.65
2025-01-01,10:05,CE,23900,519.0
2025-01-01,10:05,CE,24000,475.7
2025-01-01,10:05,CE,24100,424.0
2025-01-01,10:05,CE,24150,404.8
2025-01-01,10:05,CE,24200,385.0
2025-01-01,10:05,CE,24300,343.75
2025-01-01,10:05,CE,24350,320.8
2025-01-01,10:05,CE,24400,305.5
2025-01-01,10:05,CE,24500,268.05
2025-01-01,10:05,PE,22400,111.2
2025-01-01,10:05,PE,22500,130.65
2025-01-01,10:05,PE,22600,142.85
2025-01-01,10:05,PE,22900,203.3
2025-01-01,10:05,PE,23000,229.25
2025-01-01,10:05,PE,23200,275.9
2025-01-01,10:05,PE,23300,308.75
2025-01-01,10:05,PE,23400,337.3
2025-01-01,10:05,PE,23500,379.5
2025-01-01,10:05,PE,23600,418.0
2025-01-01,10:05,PE,23650,440.0
2025-01-01,10:05,PE,23700,448.0
2025-01-01,10:05,PE,23800,500.45
2025-01-01,10:05,PE,23900,545.0
2025-01-01,10:05,PE,24000,589.55
2025-01-01,10:05,PE,24200,704.0
2025-01-01,10:05,PE,24400,821.0
2025-01-01,10:05,PE,24500,880.0
2025-01-01,10:05,PE,24600,953.1
2025-01-01,10:10,CE,22500,1500.0
2025-01-01,10:10,CE,23000,1100.0
2025-01-01,10:10,CE,23200,994.0
2025-01-01,10:10,CE,23400,852.45
2025-01-01,10:10,CE,23500,758.8
2025-01-01,10:10,CE,23600,710.95
2025-01-01,10:10,CE,23700,638.95
2025-01-01,10:10,CE,23750,611.65
2025-01-01,10:10,CE,23800,582.0
2025-01-01,10:10,CE,23850,564.6
2025-01-01,10:10,CE,23900,529.45
2025-01-01,10:10,CE,24000,480.0
2025-01-01,10:10,CE,24100,433.5
2025-01-01,10:10,CE,24150,418.05
2025-01-01,10:10,CE,24200,391.5
2025-01-01,10:10,CE,24300,346.0
2025-01-01,10:10,CE,24350,334.1
2025-01-01,10:10,CE,24400,310.5
2025-01-01,10:10,CE,24500,274.85
2025-01-01,10:10,CE,24600,257.55
2025-01-01,10:10,PE,22500,128.5
2025-01-01,10:10,PE,22700,149.9
2025-01-01,10:10,PE,22800,170.0
2025-01-01,10:10,PE,23000,223.0
2025-01-01,10:10,PE,23200,264.0
2025-01-01,10:10,PE,23300,303.5
2025-01-01,10:10,PE,23400,323.5
2025-01-01,10:10,PE,23500,371.5
2025-01-01,10:10,PE,23600,409.45
2025-01-01,10:10,PE,23650,419.0
2025-01-01,10:10,PE,23700,445.0
2025-01-01,10:10,PE,23800,480.0
2025-01-01,10:10,PE,23900,512.0
2025-01-01,10:10,PE,24000,580.75
2025-01-01,10:10,PE,24100,608.75
2025-01-01,10:10,PE,24200,665.0
2025-01-01,10:10,PE,24300,766.0
2025-01-01,10:10,PE,24400,780.0
2025-01-01,10:10,PE,24500,855.0
2025-01-01,10:10,PE,24600,906.0
2025-01-01,10:15,CE,22500,1528.0
2025-01-01,10:15,CE,23000,1128.0
2025-01-01,10:15,CE,23450,810.05
2025-01-01,10:15,CE,23500,776.0
2025-01-01,10:15,CE,23600,718.65
2025-01-01,10:15,CE,23700,652.95
2025-01-01,10:15,CE,23800,596.95
2025-01-01,10:15,CE,23900,545.95
2025-01-01,10:15,CE,24000,497.2
2025-01-01,10:15,CE,24100,448.0
2025-01-01,10:15,CE,24200,398.5
2025-01-01,10:15,CE,24300,355.95
2025-01-01,10:15,CE,24350,338.6
2025-01-01,10:15,CE,24400,329.0
2025-01-01,10:15,CE,24500,285.0
2025-01-01,10:15,CE,24600,251.5
2025-01-01,10:15,PE,22400,109.0
2025-01-01,10:15,PE,22500,124.5
2025-01-01,10:15,PE,22600,137.5
2025-01-01,10:15,PE,22800,172.6
2025-01-01,10:15,PE,22900,191.95
2025-01-01,10:15,PE,23000,219.0
2025-01-01,10:15,PE,23100,238.55
2025-01-01,10:15,PE,23300,296.4
2025-01-01,10:15,PE,23500,362.0
2025-01-01,10:15,PE,23600,394.1
2025-01-01,10:15,PE,23700,431.5
2025-01-01,10:15,PE,24000,568.6
2025-01-01,10:15,PE,24100,608.75
2025-01-01,10:15,PE,24200,675.0
2025-01-01,10:15,PE,24300,721.0
2025-01-01,10:15,PE,24500,850.0
2025-01-01,10:20,CE,22500,1530.0
2025-01-01,10:20,CE,23400,836.0
2025-01-01,10:20,CE,23450,818.4
2025-01-01,10:20,CE,23500,783.4
2025-01-01,10:20,CE,23600,723.65
2025-01-01,10:20,CE,23700,666.0
2025-01-01,10:20,CE,23800,600.0
2025-01-01,10:20,CE,23900,550.0
2025-01-01,10:20,CE,24000,500.0
2025-01-01,10:20,CE,24200,404.95
2025-01-01,10:20,CE,24300,360.0
2025-01-01,10:20,CE,24500,285.95
2025-01-01,10:20,CE,24600,253.0
2025-01-01,10:20,PE,22400,106.2
2025-01-01,10:20,PE,22500,124.0
2025-01-01,10:20,PE,22700,149.9
2025-01-01,10:20,PE,23000,216.0
2025-01-01,10:20,PE,23300,295.5
2025-01-01,10:20,PE,23400,324.15
2025-01-01,10:20,PE,23500,360.85
2025-01-01,10:20,PE,23600,393.0
2025-01-01,10:20,PE,23800,473.95
2025-01-01,10:20,PE,24000,564.95
2025-01-01,10:25,CE,22500,1530.0
2025-01-01,10:25,CE,23500,785.95
2025-01-01,10:25,CE,23600,731.75
2025-01-01,10:25,CE,23650,698.8
2025-01-01,10:25,CE,23700,661.65
2025-01-01,10:25,CE,23800,609.0
2025-01-01,10:25,CE,23900,553.95
2025-01-01,10:25,CE,24000,499.65
2025-01-01,10:25,CE,24050,450.0
2025-01-01,10:25,CE,24100,453.05
2025-01-01,10:25,CE,24200,406.95
2025-01-01,10:25,CE,24300,363.0
2025-01-01,10:25,CE,24400,330.0
2025-01-01,10:25,CE,24500,289.0
2025-01-01,10:25,CE,24550,275.0
2025-01-01,10:25,CE,24600,254.5
2025-01-01,10:25,PE,22400,105.75
2025-01-01,10:25,PE,22500,122.0
2025-01-01,10:25,PE,22700,151.45
2025-01-01,10:25,PE,22800,168.5
2025-01-01,10:25,PE,23000,213.85
2025-01-01,10:25,PE,23300,292.2
2025-01-01,10:25,PE,23400,321.25
2025-01-01,10:25,PE,23450,362.0
2025-01-01,10:25,PE,23500,357.05
2025-01-01,10:25,PE,23600,391.55
2025-01-01,10:25,PE,23650,408.0
2025-01-01,10:25,PE,23700,428.0
2025-01-01,10:25,PE,23800,472.6
2025-01-01,10:25,PE,24000,561.6
2025-01-01,10:25,PE,24050,581.55
2025-01-01,10:25,PE,24400,780.0
2025-01-01,10:25,PE,24500,837.0
2025-01-01,10:30,CE,23000,1145.95
2025-01-01,10:30,CE,23200,994.0
2025-01-01,10:30,CE,23500,800.0
2025-01-01,10:30,CE,23600,733.7
2025-01-01,10:30,CE,23800,616.0
2025-01-01,10:30,CE,23900,556.35
2025-01-01,10:30,CE,24000,508.0
2025-01-01,10:30,CE,24050,479.15
2025-01-01,10:30,CE,24100,462.0
2025-01-01,10:30,CE,24150,435.9
2025-01-01,10:30,CE,24200,410.0
2025-01-01,10:30,CE,24400,330.0
2025-01-01,10:30,CE,24500,293.4
2025-01-01,10:30,CE,24600,258.0
2025-01-01,10:30,PE,22400,106.4
2025-01-01,10:30,PE,22500,120.0
2025-01-01,10:30,PE,22600,134.15
2025-01-01,10:30,PE,22700,149.0
2025-01-01,10:30,PE,22800,168.0
2025-01-01,10:30,PE,22900,188.7
2025-01-01,10:30,PE,23000,213.0
2025-01-01,10:30,PE,23100,232.95
2025-01-01,10:30,PE,23300,286.25
2025-01-01,10:30,PE,23400,316.85
2025-01-01,10:30,PE,23500,353.45
2025-01-01,10:30,PE,23600,388.3
2025-01-01,10:30,PE,23650,407.35
2025-01-01,10:30,PE,23700,425.45
2025-01-01,10:30,PE,23800,465.0
2025-01-01,10:30,PE,23900,512.5
2025-01-01,10:30,PE,24000,555.05
2025-01-01,10:30,PE,24200,661.0
2025-01-01,10:30,PE,24400,771.05
2025-01-01,10:35,CE,22500,1550.0
2025-01-01,10:35,CE,23000,1145.95
2025-01-01,10:35,CE,23500,790.0
2025-01-01,10:35,CE,23600,735.0
2025-01-01,10:35,CE,23650,709.0
2025-01-01,10:35,CE,23700,674.8
2025-01-01,10:35,CE,23800,609.0
2025-01-01,10:35,CE,24000,507.0
2025-01-01,10:35,CE,24100,468.45
2025-01-01,10:35,CE,24300,366.0
2025-01-01,10:35,CE,24400,330.5
2025-01-01,10:35,CE,24500,292.45
2025-01-01,10:35,CE,24600,263.95
2025-01-01,10:35,PE,22500,121.5
2025-01-01,10:35,PE,22600,135.2
2025-01-01,10:35,PE,22700,149.0
2025-01-01,10:35,PE,22800,170.0
2025-01-01,10:35,PE,22900,188.7
2025-01-01,10:35,PE,23000,215.05
2025-01-01,10:35,PE,23100,234.6
2025-01-01,10:35,PE,23200,263.65
2025-01-01,10:35,PE,23300,288.25
2025-01-01,10:35,PE,23400,318.0
2025-01-01,10:35,PE,23500,354.95
2025-01-01,10:35,PE,23600,388.3
2025-01-01,10:35,PE,23650,400.05
2025-01-01,10:35,PE,23800,452.2
2025-01-01,10:35,PE,24000,558.95
2025-01-01,10:35,PE,24200,662.25
2025-01-01,10:35,PE,24300,716.65
2025-01-01,10:35,PE,24500,832.0
2025-01-01,10:35,PE,24600,903.0
2025-01-01,10:40,CE,23500,804.0
2025-01-01,10:40,CE,23700,677.0
2025-01-01,10:40,CE,23750,646.95
2025-01-01,10:40,CE,23800,625.0
2025-01-01,10:40,CE,23850,592.8
2025-01-01,10:40,CE,23900,563.0
2025-01-01,10:40,CE,24000,517.35
2025-01-01,10:40,CE,24100,468.45
2025-01-01,10:40,CE,24200,419.45
2025-01-01,10:40,CE,24300,372.95
2025-01-01,10:40,CE,24350,352.95
2025-01-01,10:40,CE,24400,332.95
2025-01-01,10:40,CE,24500,300.0
2025-01-01,10:40,CE,24600,263.95
2025-01-01,10:40,PE,22500,118.95
2025-01-01,10:40,PE,22600,133.05
2025-01-01,10:40,PE,22700,148.95
2025-01-01,10:40,PE,23000,209.5
2025-01-01,10:40,PE,23300,282.0
2025-01-01,10:40,PE,23500,348.8
2025-01-01,10:40,PE,23600,385.0
2025-01-01,10:40,PE,23650,400.05
2025-01-01,10:40,PE,23700,424.5
2025-01-01,10:40,PE,23800,461.1
2025-01-01,10:40,PE,23900,507.5
2025-01-01,10:40,PE,24000,546.1
2025-01-01,10:45,CE,22500,1570.0
2025-01-01,10:45,CE,23000,1178.0
2025-01-01,10:45,CE,23500,804.0
2025-01-01,10:45,CE,23600,741.0
2025-01-01,10:45,CE,23650,725.0
2025-01-01,10:45,CE,23700,688.6
2025-01-01,10:45,CE,23800,619.0
2025-01-01,10:45,CE,23850,595.0
2025-01-01,10:45,CE,23900,567.9
2025-01-01,10:45,CE,24000,511.4
2025-01-01,10:45,CE,24100,465.45
2025-01-01,10:45,CE,24200,419.45
2025-01-01,10:45,CE,24300,383.0
2025-01-01,10:45,CE,24350,353.55
2025-01-01,10:45,CE,24400,354.0
2025-01-01,10:45,CE,24500,297.0
2025-01-01,10:45,CE,24600,265.0
2025-01-01,10:45,PE,22400,103.3
2025-01-01,10:45,PE,22500,120.95
2025-01-01,10:45,PE,22900,187.6
2025-01-01,10:45,PE,23000,212.1
2025-01-01,10:45,PE,23300,285.5
2025-01-01,10:45,PE,23400,315.55
2025-01-01,10:45,PE,23450,323.25
2025-01-01,10:45,PE,23500,350.5
2025-01-01,10:45,PE,23600,384.0
2025-01-01,10:45,PE,23700,417.95
2025-01-01,10:45,PE,23900,495.0
2025-01-01,10:45,PE,24000,552.5
2025-01-01,10:45,PE,24150,605.55
2025-01-01,10:45,PE,24300,699.05
2025-01-01,10:45,PE,24400,738.0
2025-01-01,10:50,CE,23000,1200.0
2025-01-01,10:50,CE,23500,845.25
2025-01-01,10:50,CE,23600,793.05
2025-01-01,10:50,CE,23700,720.0
2025-01-01,10:50,CE,23800,665.3
2025-01-01,10:50,CE,23850,638.45
2025-01-01,10:50,CE,23900,617.35
2025-01-01,10:50,CE,23950,577.6
2025-01-01,10:50,CE,24000,546.7
2025-01-01,10:50,CE,24050,534.45
2025-01-01,10:50,CE,24100,499.9
2025-01-01,10:50,CE,24200,449.0
2025-01-01,10:50,CE,24250,439.65
2025-01-01,10:50,CE,24300,402.45
2025-01-01,10:50,CE,24350,393.25
2025-01-01,10:50,CE,24400,360.0
2025-01-01,10:50,CE,24500,322.3
2025-01-01,10:50,CE,24600,289.0
2025-01-01,10:50,PE,22400,100.1
2025-01-01,10:50,PE,22500,115.0
2025-01-01,10:50,PE,22600,122.4
2025-01-01,10:50,PE,22700,140.0
2025-01-01,10:50,PE,22800,155.1
2025-01-01,10:50,PE,22900,174.35
2025-01-01,10:50,PE,23000,202.45
2025-01-01,10:50,PE,23100,217.0
2025-01-01,10:50,PE,23200,244.0
2025-01-01,10:50,PE,23300,267.05
2025-01-01,10:50,PE,23400,301.0
2025-01-01,10:50,PE,23450,309.4
2025-01-01,10:50,PE,23500,332.0
2025-01-01,10:50,PE,23600,362.55
2025-01-01,10:50,PE,23650,376.7
2025-01-01,10:50,PE,23700,398.25
2025-01-01,10:50,PE,23800,434.85
2025-01-01,10:50,PE,23900,472.0
2025-01-01,10:50,PE,24000,526.05
2025-01-01,10:50,PE,24250,640.0
2025-01-01,10:50,PE,24300,664.65
2025-01-01,10:50,PE,24400,721.95
2025-01-01,10:50,PE,24500,770.0
2025-01-01,10:55,CE,23000,1229.0
2025-01-01,10:55,CE,23500,867.0
2025-01-01,10:55,CE,23600,798.25
2025-01-01,10:55,CE,23700,739.55
2025-01-01,10:55,CE,23850,642.2
2025-01-01,10:55,CE,23900,616.8
2025-01-01,10:55,CE,23950,588.65
2025-01-01,10:55,CE,24000,562.2
2025-01-01,10:55,CE,24100,509.15
2025-01-01,10:55,CE,24200,463.0
2025-01-01,10:55,CE,24300,414.95
2025-01-01,10:55,CE,24350,393.25
2025-01-01,10:55,CE,24500,332.2
2025-01-01,10:55,PE,22400,99.35
2025-01-01,10:55,PE,22500,114.3
2025-01-01,10:55,PE,22600,125.0
2025-01-01,10:55,PE,22750,151.0
2025-01-01,10:55,PE,22900,174.35
2025-01-01,10:55,PE,22950,193.75
2025-01-01,10:55,PE,23000,200.55
2025-01-01,10:55,PE,23100,219.05
2025-01-01,10:55,PE,23200,245.0
2025-01-01,10:55,PE,23300,269.65
2025-01-01,10:55,PE,23400,295.15
2025-01-01,10:55,PE,23500,327.5
2025-01-01,10:55,PE,23600,362.95
2025-01-01,10:55,PE,23650,379.45
2025-01-01,10:55,PE,23700,396.15
2025-01-01,10:55,PE,23750,418.0
2025-01-01,10:55,PE,23800,433.45
2025-01-01,10:55,PE,23850,515.2
2025-01-01,10:55,PE,23900,474.0
2025-01-01,10:55,PE,23950,562.0
2025-01-01,10:55,PE,24000,516.95
2025-01-01,10:55,PE,24100,565.15
